genre,duration,cast_popularity,director_experience,budget_million_usd,language,release_season,marketing_million_usd,sequel,rating
Action,135,7.919403653534954,34,81.2748597710177,Hindi,Winter,25.98059545993592,0,4.354162662961476
Drama,150,6.312855288313154,12,70.93074218889447,Korean,Summer,28.231327287015233,0,4.627858133996242
Thriller,123,9.446304071211598,3,42.297662452755496,Hindi,Festive,16.003204817180176,1,5.302847228969248
Action,99,9.567175147393419,15,64.32889114654152,Korean,Summer,6.467544604449251,0,3.9396866831606676
Sci-Fi,114,7.545177325907584,6,91.54062260043193,English,Off-Season,47.477298814561024,0,4.624751134454059
Comedy,122,5.288456487174509,33,73.03742762526609,Korean,Off-Season,47.636836311497916,0,3.631181393181249
Sci-Fi,92,5.805012255872124,30,107.88314717377914,English,Winter,36.694550856827185,0,3.989590704968895
Thriller,138,9.269786165814207,28,86.23159418966755,Korean,Festive,8.46259603476297,0,5.846563016168858
Sci-Fi,111,7.624137212937258,10,208.23585144466688,Korean,Off-Season,31.995547642755486,0,3.7605775318568577
Action,134,7.738801870085741,19,137.39939869338428,French,Off-Season,2.822508492167426,0,3.100335005491906
Sci-Fi,128,9.458047890782117,19,47.25998085972574,English,Summer,35.795994259127035,1,5.026076572638501
Comedy,119,4.354915079158805,29,140.3617663698853,English,Off-Season,39.172698042351854,0,4.051931035972264
Drama,154,8.472827224362886,32,67.30887067062201,French,Summer,16.42971358146008,1,4.976663697710772
Drama,114,7.783916630847313,18,183.36147273950138,Spanish,Festive,18.12381229880257,0,5.14911606183899
Thriller,112,4.4532540426648275,1,115.40794165529563,English,Off-Season,33.63316926693263,1,3.375147525988736
Fantasy,130,7.795465397359422,3,236.3995060442906,Spanish,Festive,42.82329317409272,1,5.315258932597867
Romance,140,1.962357033827614,8,26.129031354767857,Spanish,Festive,39.882386792875984,0,1.4442139610105988
Romance,124,1.1609862485522382,19,45.5199890201588,Spanish,Festive,15.070066536720962,0,2.426442670790539
Action,107,8.86513477519532,9,180.6629590770896,Spanish,Festive,10.635398793170724,0,3.750588832520885
Drama,137,9.794438943436479,26,61.17765280032822,Korean,Summer,19.04491510813633,1,5.1139659491412734
Romance,135,4.894938045816697,3,17.589293025226475,English,Festive,47.93098241176581,0,3.088356535148808
Sci-Fi,162,4.5078349171598635,22,139.437972313678,French,Festive,20.92413373974634,0,3.412782663270006
Thriller,121,3.040726718110239,21,227.9355391102148,Korean,Off-Season,2.6977626210292325,1,2.361460232741141
Drama,128,9.431367727949638,11,117.60161064763948,Korean,Festive,34.5542663938981,0,5.504359420539016
Romance,114,3.343772920454297,29,129.55001597775893,French,Festive,15.600627927629265,0,3.8859279909066373
Comedy,98,6.814574129859647,9,5.538762903570189,Spanish,Festive,43.89571308756467,0,3.969488874005134
Thriller,126,8.340363406565771,11,199.48084939748588,Korean,Off-Season,5.969725925297964,0,4.6399724517862895
Action,140,5.076527447878163,8,248.73189974136199,Hindi,Winter,31.708346574494307,0,3.6055665248713895
Drama,106,9.62063497286792,20,14.5915202032064,Korean,Festive,49.13968539420117,0,5.621179837229315
Comedy,112,4.290711417575836,24,50.4498476272188,Spanish,Summer,44.10152530579506,0,3.5534874239273737
Comedy,103,7.988913097502065,4,49.65407344947413,English,Winter,31.292492117126667,0,4.741351273316869
Romance,149,2.9281655166265765,19,208.55556326433097,Korean,Summer,8.46691352429975,1,3.157518209580797
Drama,113,5.3297490719531915,11,244.85618852372744,French,Festive,44.81165032410023,0,4.350699757937893
Thriller,135,7.288396380642736,29,235.57453588368304,Korean,Winter,9.619480938151383,0,4.370111883480368
Sci-Fi,109,3.2756616931084976,30,57.57434742837838,Spanish,Festive,4.263419666141045,0,2.921374347029615
Fantasy,126,8.499269264902777,4,87.42067347409224,French,Summer,14.280006838532739,0,5.49976576079535
Romance,113,9.461675939544744,6,173.27503645393594,English,Winter,12.185853226438415,0,4.836354696182716
Thriller,82,3.6019428355358007,6,65.61196864859336,English,Winter,35.9101492113567,0,3.0715848624723314
Action,126,5.44756725977846,17,228.1680724761548,Korean,Off-Season,39.232049788485575,0,4.575107325765314
Romance,134,1.1515768654560863,11,100.97325766865336,Spanish,Off-Season,22.062234668766322,0,2.1139829682014653
Thriller,87,4.638896242123996,25,64.47258166762546,English,Off-Season,35.76533308118647,0,4.719807939057465
Action,121,6.377231657403937,19,48.625626582107856,Korean,Festive,24.49331267019473,0,4.481317159553143
Comedy,117,2.4567805599118104,28,241.8307149184708,Korean,Festive,28.983589481425042,1,4.730289222436836
Romance,105,9.799704023340293,21,39.32586962582883,Korean,Summer,42.569410981640225,0,5.745547556330209
Drama,120,2.579390454363413,1,245.31364307056805,Korean,Summer,6.529992193202953,0,2.3080504432827453
Fantasy,90,5.553425464466242,2,29.213786390703717,Korean,Off-Season,40.38605575587992,0,5.184539334422471
Thriller,129,1.084700536892132,34,204.03870059304882,French,Off-Season,35.026728329421694,0,2.7338833036932653
Sci-Fi,146,3.683433174881966,29,81.4850968864582,English,Winter,14.291643996135218,1,3.160636399536583
Action,102,8.232625392434546,27,230.86090625409093,Korean,Festive,43.286986763995216,1,5.396834855586992
Sci-Fi,123,4.6725354204220455,20,232.54831603237895,French,Off-Season,25.655800696768562,0,4.984850611447747
Thriller,150,8.712455913098765,16,232.07378167397488,Spanish,Festive,43.07705701720585,1,6.540083805186384
Action,127,8.37501232949874,4,71.169477356745,Korean,Festive,9.531676355948951,1,5.304183219897148
Drama,115,4.9073703422688855,21,20.520169048090352,Spanish,Winter,43.53835382393517,1,3.2492992124106888
Comedy,108,2.402920189268606,33,245.13024487753378,Korean,Festive,44.087324005065625,0,3.440279155909448
Action,128,8.28678121553089,6,151.23056662284984,Korean,Off-Season,24.7187262499595,0,5.8868387323720155
Comedy,122,9.288086865255467,6,58.23694410410539,Korean,Winter,35.54158641090808,0,5.278091767798884
Comedy,136,3.1946120146326766,27,122.35332608765137,English,Summer,27.79758829466821,0,3.0741141734608735
Thriller,97,1.6757835962532628,2,228.43627758410463,Hindi,Summer,36.780312630571565,0,2.5364591689736944
Thriller,144,8.599618214468336,23,26.09298262447569,English,Festive,10.285695153376656,0,4.917716745196592
Romance,117,6.4743036431932275,20,152.2888944749323,Spanish,Off-Season,22.70217435187333,0,3.887916695735894
Comedy,136,3.338129029381888,9,9.523560063983957,French,Off-Season,47.362124377206825,0,3.6094234778208376
Comedy,111,2.551145183122566,7,100.64717560754046,English,Off-Season,38.31053035294716,0,2.620008878782936
Sci-Fi,101,5.4726534763388255,15,168.85688106560482,English,Winter,3.1833101745397663,1,3.7986689785294327
Fantasy,114,9.344137786241534,15,105.09449371609516,Spanish,Summer,8.324725652506977,1,4.950503994330707
Drama,107,2.5044370763056234,27,186.51835662259916,Spanish,Winter,24.602346379917485,0,2.392624001681957
Comedy,118,7.500318450839211,4,109.43630616579397,Spanish,Winter,38.468643423569596,0,5.131769978709801
Thriller,136,3.2776239051007776,21,140.88947851003576,French,Festive,9.470539031432326,1,2.6464274250270092
Fantasy,144,6.325135758929899,29,99.02025389521532,Hindi,Festive,4.085950981918579,0,5.007085941991528
Comedy,128,5.0088636419952515,9,123.63199961072381,Hindi,Festive,4.631288590964428,1,2.6922182620482022
Comedy,115,6.097738593634777,9,106.98575157609832,French,Summer,11.483096645786928,0,3.6701822536004634
Comedy,116,2.2166265145342656,26,64.68922558820063,Hindi,Off-Season,44.06420265168078,1,3.481539834159662
Drama,135,8.766830803797786,7,40.03042711715501,French,Festive,36.6483287198373,0,3.9343488791520005
Comedy,145,9.862015239961064,34,173.0239616659379,Korean,Summer,21.993427799231537,1,4.8352541272877945
Sci-Fi,119,5.471621029179481,9,51.94318021844711,English,Festive,9.385319558207966,0,3.383384050031698
Thriller,122,4.628942135908698,8,11.790145858404273,English,Off-Season,8.59602548100387,1,3.0577637185412994
Fantasy,111,8.111177297326723,20,241.74332782324984,English,Winter,27.69636658499845,0,4.838523849951937
Drama,128,2.5143766906689717,30,44.37946047971144,French,Winter,31.689953482740783,0,3.0428272076028287
Fantasy,142,1.6326732851948762,30,29.556699025090637,Spanish,Festive,34.33202474074941,1,3.0912686956786755
Fantasy,72,7.446175384707983,1,148.89689152362544,English,Winter,7.175702405214548,0,3.6532444429844046
Action,129,5.918102020391755,9,104.556751643974,Korean,Off-Season,30.67321415932605,0,4.665705293745939
Comedy,115,6.687288616044835,31,183.6703768122594,Korean,Festive,5.3541928290916605,1,4.807138950379484
Fantasy,83,1.2597317034989288,9,143.07726539582305,English,Summer,20.250433856579924,1,3.4171812509430284
Action,130,8.770958735818478,12,144.5205057408147,English,Summer,23.660260686355947,0,5.305127288514402
Action,123,7.007521120738043,26,168.12401683786044,Hindi,Festive,33.35319484585625,0,4.765580470837576
Sci-Fi,131,2.008733221764158,14,44.920751495510835,French,Winter,30.957659849311142,1,2.8166870361601335
Comedy,100,6.948894279321673,15,192.96996321261187,Korean,Festive,43.77824455721889,0,5.409554031374436
Romance,163,9.820405113862176,19,103.5210477159004,Korean,Summer,11.105822406564274,0,5.724439517920706
Romance,126,3.3157067496935118,26,181.94641467720385,English,Festive,38.29856102614988,0,3.0455311316697573
Romance,118,9.494487246473183,16,135.86678659315808,Korean,Off-Season,26.740351903420844,1,5.859820211479013
Drama,152,9.638290026213689,3,30.367990146615618,French,Off-Season,47.444826367250066,0,5.019937283152319
Fantasy,136,8.573953486576311,28,61.88776183645509,English,Off-Season,1.7118099145740757,1,4.986152448702733
Romance,139,5.39826211775376,9,102.74266393632507,French,Winter,41.067645714155766,0,3.468083204964721
Fantasy,145,5.015443343509224,4,5.087661323550599,English,Festive,43.537790624667245,1,3.2082576774297693
Comedy,87,4.2570160252111835,15,137.21504294783725,Spanish,Winter,34.74602680408114,0,2.5940807523177556
Thriller,155,8.073189247091165,1,25.015662280282015,Korean,Winter,46.212166388066294,0,3.4033066340216065
Action,118,2.357999865138273,14,132.23658923625266,Korean,Winter,25.735209705619525,0,2.8407420508683927
Action,130,5.7970472962071256,8,245.93514851312588,Korean,Winter,9.056475658113381,1,3.6201667943262112
Comedy,141,5.919394985819975,6,228.09136266380347,Hindi,Winter,10.97992058099703,0,4.084061173840094
Fantasy,112,9.380660859166673,14,162.97105781246543,French,Winter,25.977151901454437,0,6.759239081273685
Drama,130,9.177070340661821,2,21.08564081758058,Korean,Festive,44.72194760470234,0,5.275183061519633
Action,138,5.344090823374024,2,107.89021600101948,Spanish,Winter,46.34520462623801,1,4.524143345821551
Comedy,124,6.383038728406632,24,85.0228606346815,Korean,Festive,47.913874407900636,0,5.2614351359574
Action,133,7.361824738975434,27,54.40476119802164,French,Festive,15.92484657745469,0,4.901565537643193
Thriller,96,5.889328241848432,29,214.31097474380365,English,Off-Season,44.43095622927895,0,4.510331921816061
Thriller,103,3.550210891638914,16,92.84708705827177,English,Off-Season,10.399864101581898,0,3.5861798402258853
Drama,104,2.431458599685342,4,69.34315964452622,Hindi,Off-Season,42.296138944993125,0,4.085158298566883
Thriller,131,6.065171776705681,2,192.91081983117266,English,Summer,49.98856879487058,0,5.7261467491663955
Drama,192,4.9316193286277,26,49.03736073612548,Korean,Summer,4.7009812483603515,0,3.11208235805106
Romance,129,3.4333394701995337,22,173.13152849651559,Korean,Winter,5.138282782540885,0,2.987242984690332
Drama,122,4.101062993564494,20,79.75808784429083,Korean,Off-Season,46.576219502817224,0,3.347774326030991
Comedy,123,1.38206103911874,13,150.18078841005192,Korean,Winter,28.068180169596694,0,1.8889978403696945
Action,142,5.995486000353807,24,105.3250842827142,Spanish,Off-Season,20.198981939017365,0,3.2060021193888364
Comedy,137,1.6864526206527015,18,222.12891330989746,Korean,Off-Season,5.471705895090152,1,3.635691908140757
Romance,104,1.9580232614649533,31,57.38633528270713,Spanish,Festive,29.358037973218657,1,3.049654350372203
Sci-Fi,143,7.948896713363941,14,225.62196245874105,English,Summer,29.63029832120173,0,4.556772568361724
Sci-Fi,124,1.9781885117196325,3,25.13876209095074,Hindi,Summer,37.894485902804455,0,2.2259233781082024
Action,139,7.2866912601146705,25,16.399551698988887,Spanish,Winter,15.18745461279765,1,5.126552779917333
Fantasy,89,5.406043356987972,34,247.90878645963716,Hindi,Summer,25.086290249625257,1,4.803123150070266
Thriller,97,3.188822265252634,4,102.38074518563032,French,Summer,44.05038801281512,1,2.8931343891523897
Romance,135,6.138183481440278,16,134.89029208880748,Korean,Summer,26.334081169406033,1,3.2954801044344517
Drama,92,5.698467654421506,2,36.807643634574276,Spanish,Winter,18.258047440235362,0,3.8141244381933372
Drama,132,9.194399024611666,22,235.01089482175186,French,Off-Season,39.74223637875457,0,6.1019532771562455
Drama,131,9.68024391165291,1,123.70894964197326,French,Winter,1.18176670889028,0,5.610508471178016
Romance,127,5.184980628941192,14,197.95991361433354,English,Off-Season,28.67522662526414,0,3.2527491119503793
Thriller,131,4.282567324259553,18,162.17346952115167,Hindi,Off-Season,48.995625642967795,0,4.635813050368567
Drama,129,6.276081686220587,4,53.28796074936178,French,Festive,29.24174003959969,1,2.99322703996831
Sci-Fi,133,2.010205994129803,3,160.64340311218683,French,Festive,44.48266711839212,1,2.8862561469713373
Romance,117,5.750033632777312,34,65.08979566133115,French,Off-Season,19.55472083958922,0,4.161257908933309
Thriller,124,1.9002146441887167,26,165.4209226094262,Korean,Summer,42.859294746330725,0,3.849579636333796
Comedy,177,3.476825092706252,18,133.01913190225093,Korean,Winter,18.78116256349075,1,3.145559069826144
Action,145,7.82288186680532,3,21.019354112084738,French,Summer,34.27399034263825,0,3.68835850382315
Action,136,7.933078126273957,25,84.7515712759285,English,Festive,2.1590897201597192,0,5.153661581926945
Action,132,5.293928105336681,9,39.94358816182305,Hindi,Summer,23.395558817776134,1,3.1795133108357936
Action,111,9.67440973802489,5,80.13019716598872,Hindi,Winter,29.665925530571037,1,5.60964064461375
Fantasy,129,2.3656313075542434,16,200.5803629941911,Korean,Winter,1.8252438356651297,1,3.364805319020344
Sci-Fi,120,3.814578807833791,29,6.652016619978702,Korean,Festive,44.07002879996832,1,3.8434262317507963
Drama,142,6.332213794850598,5,57.8980756777947,English,Off-Season,36.05230393004959,0,3.7795208316251476
Fantasy,108,5.012732988585156,25,212.49769805393998,French,Winter,34.8755461195327,0,3.6414299195232886
Thriller,82,6.834814653027453,34,38.08455955227093,Spanish,Off-Season,1.6401424456845275,0,3.1580048959070113
Thriller,114,1.79738209786213,24,74.85097408810489,Spanish,Off-Season,14.244533779836486,0,2.668037364914051
Comedy,137,7.472893610107693,9,90.53655182623864,Spanish,Festive,44.3110306522009,0,4.560334587751453
Action,169,2.465825970211305,3,169.88475792997667,French,Off-Season,39.07253756046371,1,3.161240135147534
Drama,143,3.433365778380831,15,244.58081708231364,Korean,Off-Season,1.5937019404232966,1,3.9294167333250125
Fantasy,107,2.616542322595179,27,124.78341090953437,Korean,Summer,46.937561080807676,0,4.560250303284203
Comedy,121,7.4837524993596585,16,143.61499905636327,Spanish,Summer,6.059372632866911,0,4.770655074124338
Action,107,1.3577735972196259,16,238.80459518377924,Korean,Summer,37.39583869149559,1,2.4316203034752033
Comedy,121,9.793708464582323,33,178.60667073644646,English,Winter,7.760324887889941,1,5.995331944968881
Fantasy,108,4.361750181393584,29,87.82113257536905,Hindi,Winter,49.40687491915352,0,4.971714862675375
Drama,95,3.0939487639714516,25,200.8543246249748,Spanish,Off-Season,30.25537097731347,1,4.298266989807764
Drama,133,3.9365136115785084,14,89.33208164477388,English,Festive,27.162975965399692,0,3.7557035867171358
Fantasy,128,5.461304222791004,7,40.206951828585815,English,Summer,13.147234426648094,0,3.8544408326898636
Comedy,121,3.0710841785976637,17,73.42510632276179,French,Off-Season,22.896046418557827,1,3.468879936445389
Action,131,7.855946297494336,18,97.67665172433078,Hindi,Festive,22.13321679267248,0,4.0544165983569185
Romance,161,7.797894884795844,5,128.07488308836963,English,Festive,4.392339784972304,0,4.939772403832691
Sci-Fi,127,6.6619218068749095,24,77.58540266212717,Spanish,Summer,25.019216038565197,0,4.953571545348382
Romance,118,9.154699112945064,29,196.93349665932683,Spanish,Festive,6.945120225778405,0,5.060889580386008
Romance,140,7.499928387402489,3,105.10107933428392,Korean,Winter,10.302225451371084,0,4.307263800295491
Fantasy,95,2.443562922477012,15,236.987740002974,English,Winter,24.203758929781475,0,3.894105129058182
Action,138,3.3798038930759606,27,232.50117520185756,Hindi,Summer,16.973625212496653,0,3.862266816150014
Sci-Fi,111,5.288638412131331,24,205.62982520861138,English,Off-Season,12.631988842137387,0,4.67779703751909
Romance,110,3.78413751342993,20,248.64206029311475,Spanish,Festive,26.56881752885546,0,4.323670612628518
Sci-Fi,126,4.566225102029287,17,64.28253488531436,Korean,Winter,23.875344399724092,0,3.8410978509605256
Comedy,155,5.270941538507756,28,37.474317498512654,Spanish,Summer,11.156497966591003,1,3.9824958297427444
Drama,111,8.053781505701686,23,93.37268303343463,Spanish,Off-Season,23.46496115208101,0,3.6607360592981886
Action,142,5.894159798648606,25,151.3933217370712,Spanish,Summer,8.092978380166759,0,3.75706164391352
Drama,131,8.539552341462736,19,61.75832330480337,Spanish,Off-Season,2.636867195195612,0,3.481663590267906
Sci-Fi,99,6.472076059558155,12,186.90594360068624,Korean,Festive,29.76768154784256,0,3.3943527860553377
Thriller,141,1.067346901059718,27,152.41850009408117,Spanish,Festive,4.102644851359598,1,2.939817023740409
Thriller,110,9.889259927266991,17,46.138664692092476,French,Summer,9.46728999358027,0,5.568543109409945
Comedy,98,2.321431869721751,1,40.18505810449942,French,Festive,36.4788311716329,0,3.356788399949381
Sci-Fi,110,4.560342339555132,18,135.22203267501172,English,Winter,14.87760615944575,0,4.243875582161734
Fantasy,111,1.1743456985720413,31,219.7432120153285,Hindi,Summer,21.538670484539992,0,2.0771991992421133
Action,135,5.724775164775919,1,27.950579302613978,Spanish,Festive,31.651518960528485,1,3.8221263481598324
Drama,111,7.0994668806955135,4,194.27220856703607,French,Summer,11.156936276872834,0,4.819824680693491
Romance,151,3.590614391985051,23,137.41609108052117,Hindi,Festive,3.8323659208910588,0,3.2028215041951844
Action,128,9.355998340435674,25,238.29008404519516,Korean,Festive,35.76701282698642,0,7.950421003734702
Fantasy,112,2.3496009763786487,6,190.02848055362435,French,Off-Season,8.166744079662728,1,3.090856464766815
Comedy,109,9.537171536759512,11,26.96522044793463,Korean,Summer,36.59313006754409,1,5.00966623486702
Thriller,129,8.07593407186794,5,248.0802313245307,Spanish,Festive,47.77760629679767,1,5.115794751039795
Romance,88,2.3696878063918283,3,140.4644557385264,English,Winter,21.657480436167496,1,3.152663493656983
Drama,85,1.9267984848807305,30,230.88391849174016,French,Winter,28.615622203790963,1,3.3452364685295386
Action,109,1.5953075121944276,18,107.17903424702399,Hindi,Festive,27.998995598647713,0,2.7974156964824304
Comedy,136,6.201826952030259,2,16.775392745664522,French,Summer,18.175984081700097,0,3.725079791656321
Romance,128,3.2578036718246457,16,237.10397886362534,English,Festive,20.849756309415923,1,4.295862630574266
Drama,125,9.740552874529744,15,67.02978199161757,French,Summer,17.225598782971048,0,6.397966176244052
Drama,121,2.038314528782201,5,74.17634184527672,French,Winter,49.36844268602949,0,4.1030782193978
Action,85,8.269383331744237,7,228.91889292467312,Spanish,Winter,49.88688050460007,0,4.571335665013666
Action,119,4.380078244416952,33,239.72594604192406,English,Off-Season,31.525637759878112,0,4.04235023958529
Drama,93,1.129954388394144,5,193.8180469190608,Korean,Festive,8.457854518807707,0,2.4815569195271703
Comedy,140,7.624388281131472,20,212.02458552614087,Korean,Summer,36.63599784397979,1,5.8899984504481715
Sci-Fi,124,6.287091088986735,2,166.30245879734923,Hindi,Festive,21.41803836443596,0,4.1466032309140655
Comedy,123,3.066808691115404,30,134.52999111788236,Korean,Summer,35.50742426195488,0,3.0125993291862567
Fantasy,132,4.199565618107772,10,58.16578704158102,Korean,Winter,36.69187084873002,0,3.1278760468232685
Comedy,130,2.3504812858203326,32,70.31291087915076,Korean,Summer,49.333146536756104,0,3.7191323611910683
Romance,129,2.212133193473573,34,225.22274699681233,Spanish,Festive,3.1072963722610907,1,2.6287439153070458
Fantasy,131,6.125021385043516,28,185.30847933573213,Korean,Winter,25.516083245437994,1,5.088645220084882
Action,114,5.855151408868845,21,101.84523719321291,Hindi,Festive,35.078200223396585,0,4.083338858288924
Comedy,100,2.8290098449241605,15,40.98527570180679,English,Off-Season,17.7215868063487,1,3.4377322790613283
Drama,131,3.6765366953673793,24,41.69490616508015,English,Festive,5.056619001772943,1,2.308023036006194
Comedy,151,9.962556182524912,26,72.74537125532109,Hindi,Festive,20.978058342182607,0,5.751190073307705
Thriller,143,4.17778550662512,12,31.392620602359298,Hindi,Summer,27.971348477120063,1,3.585860324776326
Sci-Fi,121,5.3871336427455265,10,86.04730906275725,Hindi,Off-Season,44.379555654764026,0,4.028985604030085
Sci-Fi,136,2.4343379893454014,24,15.915687748185247,French,Winter,31.698035516433652,0,2.8361359466651033
Drama,117,1.2213397137146988,4,237.85719259614584,French,Off-Season,17.826360898326648,1,2.1988438345918477
Action,131,6.509031067183239,20,237.90378566762624,English,Festive,30.97670629334086,0,5.035640048203957
Fantasy,114,3.170225073208697,28,101.21938462070077,English,Summer,30.60250490867226,0,3.135244154208491
Comedy,127,7.688384285122823,24,103.05823899901088,Hindi,Summer,24.034677171483224,0,5.308659265558443
Fantasy,161,3.0820824957861777,1,75.25622360923242,Korean,Summer,43.35846027283879,1,2.695623118087617
Action,138,4.319072623072901,14,34.02965558402278,Spanish,Winter,31.901212896263903,0,2.557840674560241
Action,151,6.827266531108612,22,202.8657646852901,French,Off-Season,43.89486473224241,0,4.815366904641098
Action,111,7.2232556180262355,7,62.27762618562079,English,Summer,9.418414475856324,1,4.40663283948147
Thriller,112,4.095371281289934,22,235.7011131537365,Korean,Festive,5.8872619928925545,1,4.148870240160013
Fantasy,124,7.543185803845926,23,118.845552193371,Spanish,Summer,35.56247717865176,0,5.317023863001192
Thriller,135,6.063681393139767,18,93.41556946111312,Spanish,Summer,6.741402590764347,0,4.382215104658364
Thriller,121,8.335502765107544,6,130.588448072068,Hindi,Summer,11.363942375957452,1,4.580193070336582
Drama,143,7.816487491293766,4,194.71199717397616,English,Winter,1.4892927687153321,0,3.941067727625535
Action,115,8.394591280243933,3,148.82224897797528,Hindi,Festive,36.123429102276894,0,5.71511243197502
Romance,149,3.3795481849184514,10,59.13628855388359,Korean,Festive,27.128306151899192,0,2.866013284270312
Action,142,1.7315595232083403,30,228.31462179257684,English,Summer,9.008167831953145,0,2.624585188692556
Thriller,104,1.0253129636836875,12,143.24376501253224,Hindi,Winter,27.40557363857738,1,2.5428211503354192
Action,135,3.9730026011850277,1,42.87093470094672,Korean,Festive,11.520558021148387,0,1.6036840784228235
Fantasy,120,4.725279337078258,2,187.6709404241042,English,Off-Season,29.862597006344323,1,4.400255196566275
Drama,143,3.3885218878601853,17,11.29988293546502,Korean,Summer,40.9695646877514,0,3.4222879235281822
Fantasy,115,2.4410566431734013,9,90.90382604826857,English,Summer,12.553211756120996,1,3.377580116307571
Drama,130,4.845026602862337,24,105.6218263419762,Hindi,Winter,22.311807903109326,0,5.036069977307195
Action,134,3.75015371007271,25,8.356975902839867,Spanish,Winter,32.140748567384655,0,3.038928588689696
Comedy,75,1.2881379700649132,1,80.18036409097817,Hindi,Summer,11.375945841640366,0,2.292040121546052
Sci-Fi,91,8.532786598491287,5,227.5526569847458,English,Off-Season,43.56208871441154,0,5.395420765336659
Sci-Fi,127,5.677751614864318,2,152.53998105453098,Hindi,Summer,25.353505295036467,0,3.94468811464873
Fantasy,122,2.575873193229146,26,63.708300932923514,Korean,Winter,32.190583854000025,1,3.5350010476210887
Romance,143,3.970203682116421,10,27.636653552368884,French,Festive,48.072296642444826,0,4.201256960360418
Romance,129,6.1843260237232265,5,181.39200787303693,English,Winter,19.372169222389342,0,3.675462158360746
Comedy,102,1.8725394144368739,7,103.61084643772645,English,Festive,8.703691541098436,0,1.957470597666259
Fantasy,130,5.676077693372122,9,38.87621556121006,Korean,Winter,38.47955216435831,0,4.5303683436370665
Romance,111,7.629232955539059,5,237.91539147569648,Hindi,Off-Season,10.210319247546762,1,3.884770706117531
Comedy,120,2.476844726135189,24,45.17195629820153,Hindi,Off-Season,13.113815001553677,0,2.6475407268473807
Fantasy,115,5.58032450529695,18,207.54273088400697,French,Off-Season,49.30776540015507,0,4.426923069224787
Drama,131,9.066801994878011,4,165.57405533969012,French,Summer,39.360434602828974,0,5.2286041145927715
Fantasy,99,7.332403750426373,12,14.729892942931471,French,Winter,4.2260526098485665,0,3.951548638384627
Action,104,5.023961728392171,7,87.5771537463713,Spanish,Festive,34.98831655305475,1,4.398620862340283
Comedy,84,1.2278091035102332,19,202.6773118326076,Hindi,Off-Season,45.8662367604394,0,2.9550468547107935
Sci-Fi,163,9.37911272156559,4,156.48876415597698,Spanish,Winter,22.441756747498033,0,5.7667444309997435
Drama,107,9.83579802894679,27,34.127337146124745,Korean,Winter,39.47099154287621,1,6.255085846608601
Thriller,109,8.055489119533483,6,57.843223624557226,English,Festive,29.48025248355901,0,4.655127576118093
Action,104,3.063533250018233,32,120.37245736239899,Hindi,Winter,38.71380187861503,0,3.1878219831797274
Action,113,6.243851715050944,34,19.96933355266053,French,Summer,32.580432504071965,0,3.2505248526517168
Sci-Fi,117,8.23525160905345,27,78.29863123374105,Korean,Summer,45.38656951127879,1,5.01356563776498
Sci-Fi,136,5.7820738798905325,2,157.08702603516983,French,Off-Season,19.29257216657755,0,3.9633964815873863
Fantasy,128,9.730781668361587,19,14.880921313246116,Korean,Winter,11.043405457595775,0,6.395736785801333
Comedy,130,6.368390596682193,28,189.22750314876194,Spanish,Summer,43.19849561877889,0,4.153893230680398
Comedy,114,1.052631325271073,34,135.1845248312011,Korean,Off-Season,2.57850590807597,0,3.237529013650488
Sci-Fi,123,3.675142222851451,18,204.59442500778792,Hindi,Winter,12.739053880091614,0,3.2570408618946005
Action,146,9.961462674819025,23,184.10375446417282,Spanish,Winter,19.658052612728945,0,6.52194617789535
Action,124,9.827748826883607,32,120.61318216565957,Hindi,Winter,41.82773317609333,0,7.267456433441579
Comedy,130,9.305955356468106,26,12.079152098629827,English,Off-Season,32.63158451476593,1,5.417950529658053
Comedy,88,2.850363410426409,18,59.0238458036871,Spanish,Festive,42.3357659384018,1,2.8600155077245324
Romance,134,3.287174168499871,24,61.34525678140611,Hindi,Summer,42.69981580143864,0,4.767550353966842
Action,129,6.446845949645801,5,159.25093357762188,English,Festive,48.53255519275918,0,4.497287535577074
Fantasy,148,1.312575008855141,8,139.36870229639243,Korean,Festive,25.6633878570673,0,2.9291394642122897
Drama,75,9.01954508425477,22,55.47938069863748,Hindi,Summer,30.46961120357837,0,4.428652159425624
Drama,125,5.408400353709653,7,18.76024279377687,Spanish,Winter,31.32221992844286,0,3.3248544935655913
Comedy,122,7.57886074256541,19,179.52610022830305,English,Off-Season,48.99669387979557,0,5.708024336937464
Thriller,126,6.521391032693193,23,220.03125867697042,Korean,Winter,30.624116824835117,0,5.5144147161814265
Drama,113,4.247927164913417,26,210.88227711560876,French,Off-Season,30.654146699033134,0,3.0595626279319426
Thriller,128,9.126398550821413,21,182.0443467487596,Spanish,Off-Season,10.613242209316812,0,4.983887652487308
Sci-Fi,137,3.200137575191827,34,49.2705108563185,Hindi,Summer,8.810709857235095,0,3.1054566571467968
Sci-Fi,125,5.610583470812464,9,34.03145446781993,Korean,Winter,41.541574871708946,0,4.025474077453839
Drama,119,4.786519907870181,2,184.61972967357934,Korean,Festive,20.18924861177522,0,3.519866613158479
Action,120,7.465871978527555,26,149.04481464061305,Spanish,Festive,34.17153473285151,0,5.502798510537778
Action,117,7.365978322559959,18,66.84354426198506,English,Summer,31.647441391128893,0,5.158504244474584
Fantasy,125,5.060831078570943,1,129.24715779488758,French,Winter,49.353898541519385,0,3.9575425197004046
